"","Year","Taxon","Term","Unit","Exporter","Purpose","Source","Reporter.type","Volume"
"386",1990,"Kinixys belliana","live",NA,"TZ","BLANK","BLANK","I",5
"387",1990,"Kinixys belliana","live",NA,"TZ","S","BLANK","E",1
"388",1990,"Kinixys belliana","live",NA,"TZ","T","BLANK","E",9
"389",1990,"Kinixys belliana","live",NA,"TZ","T","BLANK","I",5
"390",1990,"Kinixys belliana","live",NA,"UG","T","U","I",50
"391",1990,"Kinixys erosa","live",NA,"GH","BLANK","U","I",20
"392",1990,"Kinixys erosa","live",NA,"GH","T","BLANK","I",193
"393",1990,"Kinixys erosa","live",NA,"GH","T","U","I",406
"394",1990,"Kinixys erosa","live",NA,"GH","T","W","I",100
"395",1990,"Kinixys erosa","live",NA,"TG","BLANK","I","I",2
"396",1990,"Kinixys erosa","live",NA,"TG","T","BLANK","E",207
"397",1990,"Kinixys erosa","live",NA,"TG","T","BLANK","I",49
"398",1990,"Kinixys erosa","live",NA,"TG","T","U","I",3
"399",1990,"Kinixys erosa","live",NA,"TG","T","W","I",24
"400",1990,"Kinixys erosa","live",NA,"UG","T","BLANK","I",3
"401",1990,"Kinixys homeana","live",NA,"GH","BLANK","I","I",21
"402",1990,"Kinixys homeana","live",NA,"GH","T","BLANK","I",814
"403",1990,"Kinixys homeana","live",NA,"GH","T","U","I",375
"404",1990,"Kinixys homeana","live",NA,"TG","BLANK","BLANK","I",25
"405",1990,"Kinixys homeana","live",NA,"TG","BLANK","I","I",1
"406",1990,"Kinixys homeana","live",NA,"TG","T","BLANK","E",2688
"407",1990,"Kinixys homeana","live",NA,"TG","T","BLANK","I",153
"408",1990,"Kinixys homeana","live",NA,"TG","T","U","I",1081
"409",1990,"Kinixys homeana","live",NA,"TG","T","W","I",352
"410",1990,"Kinyongia fischeri","live",NA,"TZ","BLANK","BLANK","I",100
"411",1990,"Leiopython albertisii","live",NA,"DE","T","BLANK","I",10
"412",1990,"Leiopython albertisii","live",NA,"ID","BLANK","BLANK","E",641
"413",1990,"Leiopython albertisii","live",NA,"ID","BLANK","BLANK","I",21
"414",1990,"Leiopython albertisii","live",NA,"ID","BLANK","I","I",11
"415",1990,"Leiopython albertisii","live",NA,"ID","S","BLANK","I",5
"416",1990,"Leiopython albertisii","live",NA,"ID","T","BLANK","I",241
"417",1990,"Leiopython albertisii","live",NA,"ID","T","U","I",142
"418",1990,"Leiopython albertisii","live",NA,"ID","T","W","I",151
"419",1990,"Leiopython albertisii","live",NA,"IT","BLANK","C","E",6
"420",1990,"Leiopython albertisii","live",NA,"IT","T","C","I",6
"421",1990,"Leiopython albertisii","live",NA,"NL","N","BLANK","I",3
"422",1990,"Liasis mackloti","live",NA,"ID","BLANK","BLANK","E",195
"423",1990,"Liasis mackloti","live",NA,"ID","BLANK","BLANK","I",2
"424",1990,"Liasis mackloti","live",NA,"ID","P","BLANK","I",6
"425",1990,"Liasis mackloti","live",NA,"ID","T","BLANK","I",35
"426",1990,"Liasis mackloti","live",NA,"ID","T","U","I",14
"427",1990,"Liasis mackloti","live",NA,"ID","T","W","I",41
"428",1990,"Liasis mackloti","live",NA,"NL","N","BLANK","I",3
"429",1990,"Liasis mackloti","live",NA,"NL","T","C","I",3
"430",1990,"Loxocemus bicolor","live",NA,"HN","T","BLANK","I",5
"431",1990,"Loxocemus bicolor","live",NA,"HN","T","U","I",11
"432",1990,"Loxocemus bicolor","live",NA,"HN","T","W","I",6
"433",1990,"Malacochersus tornieri","live",NA,"BI","T","BLANK","I",4
"434",1990,"Malacochersus tornieri","live",NA,"BI","T","U","I",5
"435",1990,"Malacochersus tornieri","live",NA,"TZ","T","BLANK","E",61
"436",1990,"Malacochersus tornieri","live",NA,"TZ","T","BLANK","I",12
"437",1990,"Malacochersus tornieri","live",NA,"TZ","T","U","I",150
"438",1990,"Malacochersus tornieri","live",NA,"TZ","T","W","I",432
"439",1990,"Malayopython reticulatus","live",NA,"CA","Z","C","E",1
"440",1990,"Malayopython reticulatus","live",NA,"ID","BLANK","BLANK","E",2437
"441",1990,"Malayopython reticulatus","live",NA,"ID","BLANK","BLANK","I",130
"442",1990,"Malayopython reticulatus","live",NA,"ID","T","BLANK","I",636
"443",1990,"Malayopython reticulatus","live",NA,"ID","T","U","I",785
"444",1990,"Malayopython reticulatus","live",NA,"ID","T","W","I",257
"445",1990,"Malayopython reticulatus","live",NA,"ID","Z","BLANK","I",6
"446",1990,"Malayopython reticulatus","live",NA,"MY","BLANK","W","E",1
"447",1990,"Malayopython reticulatus","live",NA,"MY","T","BLANK","I",42
"448",1990,"Malayopython reticulatus","live",NA,"MY","T","U","I",959
"449",1990,"Malayopython reticulatus","live",NA,"MY","T","W","E",3678
"450",1990,"Malayopython reticulatus","live",NA,"MY","T","W","I",1260
"451",1990,"Malayopython reticulatus","live",NA,"PL","T","BLANK","E",2
"452",1990,"Malayopython reticulatus","live",NA,"SG","Q","BLANK","E",5
"453",1990,"Malayopython reticulatus","live",NA,"SG","T","BLANK","I",1
"454",1990,"Malayopython reticulatus","live",NA,"SG","Z","BLANK","E",8
"455",1990,"Malayopython reticulatus","live",NA,"VN","BLANK","BLANK","I",300
"456",1990,"Malayopython reticulatus","live",NA,"XX","Q","BLANK","I",1
"457",1990,"Manouria emys","live",NA,"ID","BLANK","BLANK","E",39
"458",1990,"Manouria emys","live",NA,"ID","T","U","I",4
"459",1990,"Manouria emys","live",NA,"MY","T","U","I",30
"460",1990,"Manouria emys","live",NA,"MY","T","W","E",965
"461",1990,"Manouria emys","live",NA,"MY","T","W","I",363
"462",1990,"Manouria impressa","live",NA,"MY","T","W","E",706
"463",1990,"Manouria impressa","live",NA,"MY","T","W","I",222
"464",1990,"Morelia amethistina","live",NA,"ID","BLANK","BLANK","E",527
"465",1990,"Morelia amethistina","live",NA,"ID","BLANK","BLANK","I",25
"466",1990,"Morelia amethistina","live",NA,"ID","BLANK","I","I",7
"467",1990,"Morelia amethistina","live",NA,"ID","S","BLANK","I",5
"468",1990,"Morelia amethistina","live",NA,"ID","T","BLANK","I",152
"469",1990,"Morelia amethistina","live",NA,"ID","T","U","I",75
"470",1990,"Morelia amethistina","live",NA,"ID","T","W","I",33
"471",1990,"Morelia amethistina","live",NA,"ID","Z","W","I",4
"472",1990,"Morelia amethistina","live",NA,"PG","S","BLANK","I",2
"473",1990,"Morelia amethistina","live",NA,"US","T","C","I",60
"474",1990,"Morelia boeleni","live",NA,"ID","BLANK","BLANK","E",68
"475",1990,"Morelia boeleni","live",NA,"ID","BLANK","BLANK","I",2
"476",1990,"Morelia boeleni","live",NA,"ID","T","BLANK","I",6
"477",1990,"Morelia boeleni","live",NA,"ID","T","U","I",8
"478",1990,"Morelia boeleni","live",NA,"ID","T","W","I",8
"479",1990,"Morelia boeleni","live",NA,"ID","Z","W","I",2
"480",1990,"Morelia spilota","live",NA,"AU","BLANK","C","I",3
"481",1990,"Morelia spilota","live",NA,"AU","BLANK","U","I",3
"482",1990,"Morelia spilota","live",NA,"AU","T","C","I",2
"483",1990,"Morelia spilota","live",NA,"AU","Z","C","E",2
"484",1990,"Morelia spilota","live",NA,"CH","BLANK","C","E",4
"485",1990,"Morelia spilota","live",NA,"DE","Z","C","E",4
"486",1990,"Morelia spilota","live",NA,"US","T","C","E",25
"487",1990,"Naja kaouthia","live",NA,"PL","T","BLANK","E",42
"488",1990,"Naja naja","live",NA,"CA","B","C","E",1
"489",1990,"Naja naja","live",NA,"CN","T","BLANK","E",69280
"490",1990,"Naja naja","live",NA,"CN","T","BLANK","I",1028
"491",1990,"Naja naja","live",NA,"CY","P","BLANK","I",2
"492",1990,"Naja naja","live",NA,"DE","Z","C","I",2
"493",1990,"Naja naja","live",NA,"ID","T","W","I",300
"494",1990,"Naja naja","live",NA,"MY","T","U","I",20
"495",1990,"Naja naja","live",NA,"MY","T","W","E",960
"496",1990,"Naja naja","live",NA,"MY","T","W","I",453
"497",1990,"Naja naja","live",NA,"SG","T","BLANK","I",3
"498",1990,"Naja naja","live",NA,"TH","B","BLANK","I",10
"499",1990,"Naja naja","live",NA,"TH","BLANK","BLANK","E",5087
"500",1990,"Naja naja","live",NA,"TH","BLANK","W","I",37
"501",1990,"Naja naja","live",NA,"TH","P","W","I",10
"502",1990,"Naja naja","live",NA,"TH","Q","W","I",50
"503",1990,"Naja naja","live",NA,"TH","S","BLANK","I",5
"504",1990,"Naja naja","live",NA,"TH","T","U","I",38
"505",1990,"Naja naja","live",NA,"TH","T","W","I",3500
"506",1990,"Naja naja","live",NA,"US","T","C","E",1
"507",1990,"Ophiophagus hannah","live",NA,"CN","T","BLANK","E",12685
"508",1990,"Ophiophagus hannah","live",NA,"MY","T","U","I",2
"509",1990,"Ophiophagus hannah","live",NA,"MY","T","W","E",541
"510",1990,"Ophiophagus hannah","live",NA,"MY","T","W","I",1
"511",1990,"Ophiophagus hannah","live",NA,"MY","Z","BLANK","I",2
"512",1990,"Ophiophagus hannah","live",NA,"MY","Z","W","E",2
"513",1990,"Ophiophagus hannah","live",NA,"TH","B","BLANK","I",2
"514",1990,"Ophiophagus hannah","live",NA,"TH","BLANK","W","I",2
"515",1990,"Ophiophagus hannah","live",NA,"TH","P","W","I",2
"516",1990,"Ophiophagus hannah","live",NA,"TH","Q","W","I",5
"517",1990,"Ophiophagus hannah","live",NA,"TH","T","U","I",15
"518",1990,"Ophiophagus hannah","live",NA,"TH","T","W","I",15
"519",1990,"Ophiophagus hannah","live",NA,"ZA","N","BLANK","E",1
"520",1990,"Paleosuchus palpebrosus","live",NA,"CH","BLANK","C","E",8
"521",1990,"Paleosuchus palpebrosus","live",NA,"CH","T","C","I",7
"522",1990,"Pelomedusa subrufa","live",NA,"GH","BLANK","BLANK","I",10
"523",1990,"Pelomedusa subrufa","live",NA,"GH","BLANK","I","I",13
"524",1990,"Pelomedusa subrufa","live",NA,"GH","T","BLANK","E",1560
"525",1990,"Pelomedusa subrufa","live",NA,"GH","T","BLANK","I",336
"526",1990,"Pelomedusa subrufa","live",NA,"GH","T","U","I",360
"527",1990,"Pelomedusa subrufa","live",NA,"GH","T","W","I",101
"528",1990,"Pelomedusa subrufa","live",NA,"TG","BLANK","BLANK","I",56
"529",1990,"Pelomedusa subrufa","live",NA,"TG","BLANK","I","I",2
"530",1990,"Pelomedusa subrufa","live",NA,"TG","T","BLANK","E",1411
"531",1990,"Pelomedusa subrufa","live",NA,"TG","T","BLANK","I",425
"532",1990,"Pelomedusa subrufa","live",NA,"TG","T","U","I",85
"533",1990,"Pelomedusa subrufa","live",NA,"TG","T","W","I",20
"534",1990,"Pelomedusa subrufa","live",NA,"ZA","BLANK","W","I",4
"535",1990,"Pelusios niger","live",NA,"GH","BLANK","I","I",5
"536",1990,"Pelusios niger","live",NA,"TG","BLANK","BLANK","I",6
"537",1990,"Pelusios niger","live",NA,"TG","BLANK","I","I",18
"538",1990,"Pelusios niger","live",NA,"TG","T","BLANK","E",3894
"539",1990,"Pelusios niger","live",NA,"TG","T","BLANK","I",525
"540",1990,"Pelusios niger","live",NA,"TG","T","U","I",670
"541",1990,"Pelusios niger","live",NA,"TG","T","W","I",144
"542",1990,"Phelsuma dubia","live",NA,"MG","BLANK","BLANK","I",420
"543",1990,"Phelsuma dubia","live",NA,"MG","T","BLANK","E",1685
"544",1990,"Phelsuma dubia","live",NA,"MG","T","BLANK","I",240
"545",1990,"Phelsuma dubia","live",NA,"MG","T","U","I",150
"546",1990,"Phelsuma dubia","live",NA,"MG","T","W","I",220
"547",1990,"Phelsuma laticauda","live",NA,"MG","BLANK","BLANK","I",1100
"548",1990,"Phelsuma laticauda","live",NA,"MG","P","BLANK","E",7
"549",1990,"Phelsuma laticauda","live",NA,"MG","P","BLANK","I",6
"550",1990,"Phelsuma laticauda","live",NA,"MG","T","BLANK","E",5749
"551",1990,"Phelsuma laticauda","live",NA,"MG","T","BLANK","I",2125
"552",1990,"Phelsuma laticauda","live",NA,"MG","T","U","I",490
"553",1990,"Phelsuma laticauda","live",NA,"MG","T","W","I",679
"554",1990,"Phelsuma lineata","live",NA,"MG","BLANK","BLANK","I",2340
"555",1990,"Phelsuma lineata","live",NA,"MG","P","BLANK","E",5
"556",1990,"Phelsuma lineata","live",NA,"MG","P","BLANK","I",3
"557",1990,"Phelsuma lineata","live",NA,"MG","S","BLANK","E",3
"558",1990,"Phelsuma lineata","live",NA,"MG","S","BLANK","I",6
"559",1990,"Phelsuma lineata","live",NA,"MG","T","BLANK","E",7804
"560",1990,"Phelsuma lineata","live",NA,"MG","T","BLANK","I",2475
"561",1990,"Phelsuma lineata","live",NA,"MG","T","U","I",890
"562",1990,"Phelsuma lineata","live",NA,"MG","T","W","I",1040
"563",1990,"Phelsuma lineata","live",NA,"NL","BLANK","C","E",8
"564",1990,"Phelsuma lineata","live",NA,"NL","T","C","I",8
"565",1990,"Phelsuma lineata","live",NA,"SC","T","BLANK","I",3
"566",1990,"Phelsuma madagascariensis","live",NA,"DE","Z","BLANK","I",5
"567",1990,"Phelsuma madagascariensis","live",NA,"DE","Z","C","E",5
"568",1990,"Phelsuma madagascariensis","live",NA,"MG","BLANK","BLANK","I",1478
"569",1990,"Phelsuma madagascariensis","live",NA,"MG","BLANK","I","I",6
"570",1990,"Phelsuma madagascariensis","live",NA,"MG","BLANK","W","I",29
"571",1990,"Phelsuma madagascariensis","live",NA,"MG","P","BLANK","E",52
"572",1990,"Phelsuma madagascariensis","live",NA,"MG","P","BLANK","I",3
"573",1990,"Phelsuma madagascariensis","live",NA,"MG","S","BLANK","E",30
"574",1990,"Phelsuma madagascariensis","live",NA,"MG","S","BLANK","I",6
"575",1990,"Phelsuma madagascariensis","live",NA,"MG","T","BLANK","E",6469
"576",1990,"Phelsuma madagascariensis","live",NA,"MG","T","BLANK","I",1780
"577",1990,"Phelsuma madagascariensis","live",NA,"MG","T","U","I",440
"578",1990,"Phelsuma madagascariensis","live",NA,"MG","T","W","I",621
"579",1990,"Phelsuma quadriocellata","live",NA,"MG","BLANK","BLANK","I",1825
"580",1990,"Phelsuma quadriocellata","live",NA,"MG","BLANK","I","I",7
"581",1990,"Phelsuma quadriocellata","live",NA,"MG","P","BLANK","E",5
"582",1990,"Phelsuma quadriocellata","live",NA,"MG","P","BLANK","I",9
"583",1990,"Phelsuma quadriocellata","live",NA,"MG","T","BLANK","E",6922
"584",1990,"Phelsuma quadriocellata","live",NA,"MG","T","BLANK","I",2425
"585",1990,"Phelsuma quadriocellata","live",NA,"MG","T","U","I",490
"586",1990,"Phelsuma quadriocellata","live",NA,"MG","T","W","I",899
"587",1990,"Phelsuma quadriocellata","live",NA,"NL","BLANK","C","E",10
"588",1990,"Phelsuma quadriocellata","live",NA,"NL","T","C","I",10
"589",1990,"Phelsuma standingi","live",NA,"MG","P","BLANK","E",25
"590",1990,"Phelsuma standingi","live",NA,"MG","P","BLANK","I",4
"591",1990,"Phelsuma standingi","live",NA,"MG","T","BLANK","E",774
"592",1990,"Phelsuma standingi","live",NA,"MG","T","BLANK","I",300
"593",1990,"Phelsuma standingi","live",NA,"MG","T","U","I",200
"594",1990,"Phelsuma standingi","live",NA,"MG","T","W","I",139
"595",1990,"Podocnemis unifilis","live",NA,"PE","BLANK","U","I",2
"596",1990,"Podocnemis unifilis","live",NA,"US","T","C","E",6
"597",1990,"Ptyas mucosus","live",NA,"CN","T","BLANK","E",211718
"598",1990,"Ptyas mucosus","live",NA,"CN","T","BLANK","I",1535
"599",1990,"Python curtus","live",NA,"CA","B","C","E",12
"600",1990,"Python curtus","live",NA,"DE","T","BLANK","I",10
"601",1990,"Python curtus","live",NA,"ID","BLANK","BLANK","E",1028
"602",1990,"Python curtus","live",NA,"ID","BLANK","BLANK","I",44
"603",1990,"Python curtus","live",NA,"ID","T","BLANK","I",340
"604",1990,"Python curtus","live",NA,"ID","T","U","I",144
"605",1990,"Python curtus","live",NA,"ID","T","W","I",123
"606",1990,"Python curtus","live",NA,"ID","Z","W","I",4
"607",1990,"Python curtus","live",NA,"IT","BLANK","C","E",2
"608",1990,"Python curtus","live",NA,"IT","P","C","I",2
"609",1990,"Python curtus","live",NA,"MY","P","W","E",6
"610",1990,"Python curtus","live",NA,"MY","T","BLANK","I",13
"611",1990,"Python curtus","live",NA,"MY","T","U","I",91
"612",1990,"Python curtus","live",NA,"MY","T","W","E",960
"613",1990,"Python curtus","live",NA,"MY","T","W","I",133
"614",1990,"Python curtus","live",NA,"US","T","C","E",1
"615",1990,"Python regius","live",NA,"BJ","T","BLANK","I",50
"616",1990,"Python regius","live",NA,"BJ","T","W","I",150
"617",1990,"Python regius","live",NA,"CA","B","C","E",15
"618",1990,"Python regius","live",NA,"CA","N","BLANK","I",4
"619",1990,"Python regius","live",NA,"CA","T","C","I",17
"620",1990,"Python regius","live",NA,"GH","BLANK","BLANK","I",50
"621",1990,"Python regius","live",NA,"GH","BLANK","U","I",173
"622",1990,"Python regius","live",NA,"GH","P","BLANK","E",1
"623",1990,"Python regius","live",NA,"GH","Q","W","I",20
"624",1990,"Python regius","live",NA,"GH","T","BLANK","E",15368
"625",1990,"Python regius","live",NA,"GH","T","BLANK","I",4666
"626",1990,"Python regius","live",NA,"GH","T","U","I",7887
"627",1990,"Python regius","live",NA,"GH","T","W","I",750
"628",1990,"Python regius","live",NA,"GN","P","W","E",1
"629",1990,"Python regius","live",NA,"IT","T","C","I",2
"630",1990,"Python regius","live",NA,"TG","BLANK","BLANK","I",500
"631",1990,"Python regius","live",NA,"TG","BLANK","I","I",185
"632",1990,"Python regius","live",NA,"TG","T","BLANK","E",35839
"633",1990,"Python regius","live",NA,"TG","T","BLANK","I",8537
"634",1990,"Python regius","live",NA,"TG","T","U","I",33079
"635",1990,"Python regius","live",NA,"TG","T","W","I",10496
"636",1990,"Python regius","live",NA,"US","P","C","I",1
"637",1990,"Python regius","live",NA,"US","T","C","E",20
"638",1990,"Python regius","live",NA,"US","T","C","I",20
"639",1990,"Python sebae","live",NA,"BI","T","BLANK","I",2
"640",1990,"Python sebae","live",NA,"BJ","T","BLANK","I",5
"641",1990,"Python sebae","live",NA,"BJ","T","W","I",2
"642",1990,"Python sebae","live",NA,"CA","BLANK","C","I",1
"643",1990,"Python sebae","live",NA,"CA","Z","C","E",1
"644",1990,"Python sebae","live",NA,"DD","T","C","I",14
"645",1990,"Python sebae","live",NA,"GH","BLANK","BLANK","I",2
"646",1990,"Python sebae","live",NA,"GH","P","BLANK","E",2
"647",1990,"Python sebae","live",NA,"GH","Q","W","I",1
"648",1990,"Python sebae","live",NA,"GH","T","BLANK","E",704
"649",1990,"Python sebae","live",NA,"GH","T","BLANK","I",172
"650",1990,"Python sebae","live",NA,"GH","T","U","I",375
"651",1990,"Python sebae","live",NA,"GH","T","W","I",92
"652",1990,"Python sebae","live",NA,"GN","P","BLANK","E",2
"653",1990,"Python sebae","live",NA,"GN","P","W","E",1
"654",1990,"Python sebae","live",NA,"LS","T","U","I",2
"655",1990,"Python sebae","live",NA,"TG","BLANK","BLANK","I",33
"656",1990,"Python sebae","live",NA,"TG","T","BLANK","E",740
"657",1990,"Python sebae","live",NA,"TG","T","BLANK","I",211
"658",1990,"Python sebae","live",NA,"TG","T","U","I",173
"659",1990,"Python sebae","live",NA,"TG","T","W","I",103
"660",1990,"Python sebae","live",NA,"TZ","P","BLANK","E",3
"661",1990,"Python sebae","live",NA,"TZ","T","BLANK","E",10
"662",1990,"Python sebae","live",NA,"US","BLANK","C","E",1
"663",1990,"Python sebae","live",NA,"US","T","C","E",1
"664",1990,"Python sebae","live",NA,"ZA","N","BLANK","E",2
"665",1990,"Python sebae","live",NA,"ZA","Q","C","E",3
"666",1990,"Python sebae","live",NA,"ZA","T","BLANK","E",20
"667",1990,"Python sebae","live",NA,"ZA","T","C","I",2
"668",1990,"Python sebae","live",NA,"ZA","Z","BLANK","E",2
"669",1990,"Python sebae","live",NA,"ZA","Z","C","I",2
"670",1990,"Pyxis arachnoides","live",NA,"MG","BLANK","BLANK","I",6
"671",1990,"Pyxis arachnoides","live",NA,"MY","T","C","I",3
"672",1990,"Pyxis planicauda","live",NA,"MG","S","BLANK","E",6
"673",1990,"Salvator merianae","live",NA,"AR","BLANK","BLANK","E",20
"674",1990,"Salvator merianae","live",NA,"AR","BLANK","C","E",145
"675",1990,"Salvator merianae","live",NA,"AR","T","BLANK","I",10
"676",1990,"Salvator merianae","live",NA,"AR","T","C","I",10
"677",1990,"Salvator merianae","live",NA,"AR","T","U","I",123
"678",1990,"Salvator merianae","live",NA,"AR","T","W","I",25
"679",1990,"Salvator merianae","live",NA,"GY","T","BLANK","I",833
"680",1990,"Salvator merianae","live",NA,"GY","T","U","I",1599
"681",1990,"Salvator merianae","live",NA,"GY","T","W","I",897
"682",1990,"Salvator rufescens","live",NA,"AR","BLANK","BLANK","E",60
"683",1990,"Salvator rufescens","live",NA,"AR","BLANK","C","E",313
"684",1990,"Salvator rufescens","live",NA,"AR","T","BLANK","I",25
"685",1990,"Salvator rufescens","live",NA,"AR","T","C","I",10
"686",1990,"Salvator rufescens","live",NA,"AR","T","U","I",230
"687",1990,"Smaug warreni","live",NA,"DE","T","C","E",3
"688",1990,"Smaug warreni","live",NA,"ZA","Z","C","E",3
"689",1990,"Stigmochelys pardalis","live",NA,"BI","T","BLANK","I",87
"690",1990,"Stigmochelys pardalis","live",NA,"BI","T","U","I",119
"691",1990,"Stigmochelys pardalis","live",NA,"GB","P","BLANK","I",2
"692",1990,"Stigmochelys pardalis","live",NA,"LS","T","U","I",2
"693",1990,"Stigmochelys pardalis","live",NA,"MZ","T","BLANK","E",553
"694",1990,"Stigmochelys pardalis","live",NA,"MZ","T","BLANK","I",200
"695",1990,"Stigmochelys pardalis","live",NA,"TZ","S","BLANK","E",2
"696",1990,"Stigmochelys pardalis","live",NA,"TZ","T","BLANK","E",218
"697",1990,"Stigmochelys pardalis","live",NA,"TZ","T","BLANK","I",97
"698",1990,"Stigmochelys pardalis","live",NA,"TZ","T","U","I",1000
"699",1990,"Stigmochelys pardalis","live",NA,"TZ","T","W","I",1264
"700",1990,"Stigmochelys pardalis","live",NA,"US","T","C","E",1
"701",1990,"Stigmochelys pardalis","live",NA,"ZA","BLANK","C","I",2
"702",1990,"Stigmochelys pardalis","live",NA,"ZA","BLANK","W","I",2
"703",1990,"Stigmochelys pardalis","live",NA,"ZA","T","BLANK","E",20
"704",1990,"Stigmochelys pardalis","live",NA,"ZA","Z","BLANK","E",17
